chr,pos,mu1,mu2,diff,diff.se,stat,phi1,phi2,pval,fdr
chr20,15656191,0.88790756269858,0.40139809751067,0.48650946518791,0.134827460072679,3.60838559834663,0.03035282719419,0.0372369325992003,0.000308108323605949,0.0409336245864135
chr20,15657729,0.988027094619653,0.482622064089613,0.50540503053004,0.126161607609962,4.00601292346033,0.060816479947509,0.0413331503510239,6.1752271800756e-05,0.0172550729928151
chr20,15661543,0.881344980774879,0.278361374546094,0.602983606228785,0.127115700086602,4.74358089376828,0.0252237740147671,0.0409077937141873,2.09973038851655e-06,0.002313438968189
chr20,15661601,0.959083080280297,0.294297669174189,0.664785411106108,0.126106036996953,5.27163827313176,0.0406302502173247,0.0439558843603579,1.35211363833887e-07,0.000390542105694207
chr20,15668758,0.949105384458854,0.336864927608176,0.612240456850679,0.125265585745542,4.88753916893306,0.0329897397652002,0.0422937721169372,1.0210418581105e-06,0.00149788665811805
chr20,15671441,0.899744928887881,0.266133122641931,0.63361180624595,0.169865273458604,3.73008439774102,0.0372267749512983,0.0690318153010162,0.0001914156415068,0.031930052542869
chr20,15672598,0.987660948430237,0.475177910623718,0.512483037806519,0.138142164365061,3.70982342836477,0.0606980664625482,0.0452774667075073,0.000207403846889543,0.0333220506251711
chr20,15674109,0.982924328427843,0.526330958656246,0.456593369771597,0.127247754850772,3.58822338600048,0.0590425632717566,0.0422762053612697,0.000332938975522954,0.0426212715686234
chr20,15681750,0.982391068204906,0.539135584058802,0.443255484146104,0.124857091929523,3.55010257964604,0.0593287429299524,0.0417938523779545,0.000385081070836428,0.0462016439806204
chr20,15683830,0.983570868176404,0.39752229013271,0.586048578043694,0.138109069604957,4.24337503481855,0.0593523379761073,0.0532424761323804,2.20183006785585e-05,0.00947620314941707
chr20,15685246,0.915271758599253,0.357972171867994,0.557299586731259,0.140926235091808,3.95454818166538,0.0391705731527619,0.0411705841271829,7.66794187149618e-05,0.0194364477415725
chr20,15688934,0.925667478603679,0.3851458450682,0.54052163353548,0.135521169175362,3.98846642797227,0.0383914332991971,0.0393086003755558,6.65018118780453e-05,0.0179445327453231
chr20,15688981,0.983930267208985,0.380305951309205,0.603624315899779,0.131626885108844,4.58587404389791,0.0591712216769384,0.0529550788584442,4.52091104463336e-06,0.00362104488750034
chr20,15688982,0.93896712617571,0.292947500303503,0.646019625872206,0.133670706655908,4.83291846085001,0.0384766603134366,0.0536819265116887,1.34545904856681e-06,0.0017694671431282
chr20,15689815,0.915290000271618,0.354704505111183,0.560585495160436,0.15810359882386,3.54568459750858,0.0361434135147638,0.0473538586122378,0.000391594603455661,0.0466034383725239
chr20,15689991,0.772150639149324,0.253002182127278,0.519148457022046,0.143182272555103,3.62578724137973,0.0299423824771334,0.0418421394457747,0.000288082473913142,0.0395890177704544
chr20,15690519,0.787671490936857,0.193490491401443,0.594180999535414,0.153506527413087,3.87072139242958,0.0296895135671355,0.0884084211633789,0.000108513755516304,0.0234927583755991
chr20,15692118,0.986782941748323,0.427120971083179,0.559661970665144,0.143432505018627,3.901918680096,0.0601408442677979,0.0771763760688722,9.54332209380322e-05,0.0218465701350011
chr20,15695061,0.728262149631215,0.221229291951065,0.50703285768015,0.137916133566488,3.67638538413429,0.0315276129246631,0.0372186555221234,0.000236562067027251,0.0358577952445166
chr20,15706345,0.979681777955761,0.484944734973205,0.494737042982556,0.129240357423339,3.82803833760687,0.0599434585248534,0.0399375675147639,0.000129168640225813,0.0259417894527731
chr20,15711859,0.986644995400828,0.485656344465967,0.500988650934861,0.120669208182433,4.15175220324182,0.0601943933619122,0.0389147299209676,3.2993939924745e-05,0.0120403113156475
chr20,15712341,0.981646742848889,0.47493112842516,0.50671561442373,0.122446457837077,4.13826274254455,0.0589774630284639,0.0436177482252651,3.49945493000664e-05,0.0124613553095543
chr20,15715752,0.745211999811294,0.148918366748439,0.596293633062856,0.150716307398661,3.95639757472027,0.0354711773276784,0.0725664139482331,7.60884896680221e-05,0.0193426092366376
chr20,15716910,0.872052593995321,0.293055638437541,0.57899695555778,0.142440228987643,4.06484151052587,0.0473617321361399,0.0396083410603484,4.8065112536994e-05,0.0149371664913197
chr20,15723220,0.976642426932183,0.470906099662336,0.505736327269847,0.127746541811666,3.95890424975607,0.0573592993253769,0.0389092958532739,7.5294413123173e-05,0.0192919522467519
chr20,15732158,0.904670409863369,0.26637195849597,0.6382984513674,0.134521348941281,4.74496023412626,0.0462017634872712,0.0426662593734448,2.08547300802581e-06,0.00230632926709073
chr20,15735599,0.986428115911032,0.397142391281795,0.589285724629238,0.124099915791841,4.74847803779074,0.0602897010695845,0.0541493116836567,2.04953139126255e-06,0.00229138451239823
chr20,15735600,0.741541595605895,0.19889204558281,0.542649550023085,0.143929197020748,3.77025343888259,0.0289942802356848,0.0484671917062354,0.000163081850719907,0.0291839618820782
chr20,15735630,0.924236553354286,0.44330848723558,0.480928066118706,0.13561723424209,3.54621644370214,0.0401710148718109,0.0422386341414868,0.000390805075017797,0.0465705532030619
chr20,15737584,0.941081981190322,0.315439522648021,0.625642458542301,0.12580390585277,4.97315607414048,0.0389083372738326,0.040270224836028,6.58715857164695e-07,0.00114540883687226
chr20,15745603,0.901293965238018,0.318579537277356,0.582714427960663,0.138669483643461,4.20218214310876,0.0400230546254455,0.0383302834356247,2.64354290459573e-05,0.0104764792573286
chr20,15748524,0.946087382216228,0.485656344465967,0.460431037750261,0.129016880918688,3.56876584266865,0.0352419488596156,0.0389147299209676,0.000358666801316946,0.0442817677957902
chr20,15758848,0.985702264873759,0.503902612252576,0.481799652621183,0.126716632360247,3.80218163667306,0.0598516482194258,0.0415784715156934,0.000143427510277547,0.0273430285944661
chr20,15758871,0.930592724649995,0.442564761017559,0.488027963632436,0.13854074657591,3.52263125249605,0.0413261902704836,0.0428107261786495,0.000427285408955949,0.0485714229370517
chr20,15758876,0.952156571444914,0.451557098106926,0.500599473337988,0.129518037374219,3.86509465003393,0.0399707176108136,0.0497344926017083,0.000111046128425312,0.0238035682879815
chr20,15758975,0.790455929610015,0.118059341069356,0.672396588540659,0.190360471074382,3.53222801323036,0.203247855430886,0.0434495180010025,0.000412073881177052,0.0478177838739785
chr20,15759003,0.837789394445452,0.212479125383211,0.625310269062242,0.150646544349331,4.15084376321452,0.0380658807231807,0.059283981933774,3.31251836226739e-05,0.0120639481449298
chr20,15759415,0.932427750835564,0.358785825501155,0.573641925334409,0.148017112682935,3.87551084423055,0.0392893219764164,0.0662771312584505,0.000106401240827427,0.023237894420709
chr20,15760200,0.833575685013791,0.200969668625836,0.632606016387954,0.133175641979172,4.75016307026243,0.0305090265870941,0.0499134874035242,2.03252679411878e-06,0.00228174391451601
chr20,15760221,0.781759627061824,0.230105098751787,0.551654528310037,0.147297269967683,3.74517822652837,0.0516848392353376,0.0432362385494575,0.000180265757459888,0.0309033175165838
chr20,15765026,0.848273762762338,0.315818261315436,0.532455501446902,0.123000894087917,4.32887504920348,0.0282372643470134,0.0360078102163528,1.49872930984564e-05,0.00760494081894721
chr20,15767252,0.984503190399085,0.469727218390656,0.51477597200843,0.136507617678577,3.77104209100278,0.0594554261335976,0.0612036054554044,0.000162567246913543,0.0291189217830255
chr20,15769373,0.868165720045497,0.246468794580393,0.621696925465104,0.145691463053703,4.26721588509234,0.0541410672854975,0.0450577635680494,1.97927601573508e-05,0.00888419170433015
chr20,15771871,0.908124048571511,0.315713103514597,0.592410945056914,0.148433755152198,3.9910796870259,0.0405315300755712,0.0497795395616313,6.57731738714915e-05,0.0178436274549016
chr20,15772932,0.930399909525713,0.306202832827922,0.624197076697791,0.145479724522967,4.2906121711775,0.037322342494492,0.0622102034332001,1.78181256309185e-05,0.00835293493026303
chr20,15773623,0.606088675729566,0.076411471150639,0.529677204578927,0.140219936486006,3.77747428684501,0.0302570225114677,0.0637051557776679,0.000158426855613782,0.0287527844074415
chr20,15775308,0.842797302152825,0.280187838853378,0.562609463299447,0.146514944185815,3.83994592787699,0.0272511007520316,0.0617664864680905,0.000123061411797019,0.0251607212761169
chr20,15775586,0.849035884500759,0.255866629095677,0.593169255405081,0.144974894515026,4.09153086394281,0.0392637222370068,0.0417610888319783,4.28534898587714e-05,0.0139464159691725
chr20,15777707,0.95121955293725,0.287663853705919,0.663555699231331,0.144674014721758,4.58655758262813,0.0324711919870043,0.0777106961137853,4.50614160889572e-06,0.00362087997004375
chr20,15779845,0.984121889179768,0.260551798703004,0.723570090476764,0.120750093205205,5.99229426056936,0.0596530291108099,0.0480079948857095,2.06901107849348e-09,1.87479214127157e-05
chr20,15779851,0.987880625721975,0.380238511760243,0.607642113961732,0.148835318057703,4.0826473305627,0.0606250551271799,0.0947068707798389,4.45255664157651e-05,0.0143076620651211
chr20,15779852,0.984121889179768,0.506506820452627,0.477615068727141,0.12778719663216,3.73758155210162,0.0596530291108099,0.0404916848976009,0.000185798834117077,0.0313548492112905
chr20,15787074,0.823361731444731,0.292816330852217,0.530545400592515,0.140181462546016,3.78470441780673,0.0282811748150774,0.0462898226453022,0.000153891372117685,0.0282764125420287
chr20,15787190,0.978772631594453,0.479527675830995,0.499244955763459,0.138082668392808,3.61555118809872,0.0595918698039509,0.0430568936050294,0.000299709243158907,0.0404016073791146
chr20,15788154,0.854766059048441,0.302693380684585,0.552072678363856,0.133916886701254,4.12250233680714,0.0249158536467918,0.0425464447148187,3.74778807882281e-05,0.0128822643920486
chr20,15792161,0.983570868176404,0.41494362698991,0.568627241186495,0.149938353267186,3.79240687119736,0.0593523379761073,0.0723896873149954,0.000149194208225326,0.0279386008789891
chr20,15794197,0.62350303142715,0.100579835717391,0.522923195709759,0.138198401045009,3.78385850889441,0.0342574314964535,0.041013462544171,0.000154415629584073,0.0283162154872704
chr20,15795642,0.909556362346013,0.381005848479399,0.528550513866615,0.140999582074728,3.74859631560107,0.031490852777539,0.0514424482371471,0.000177827046006184,0.0307173655091672
chr20,15795643,0.984857403873075,0.323217657462382,0.661639746410693,0.140562486678225,4.70708623649577,0.0592786148989674,0.079023585564918,2.51282625583034e-06,0.00258680197454285
chr20,15795972,0.878999533622638,0.329469983676555,0.549529549946083,0.137804878798187,3.98773653544487,0.0300931625665058,0.0414595600685571,6.6706683765299e-05,0.0179696377168923
chr20,15796990,0.985379002082731,0.297511906534777,0.687867095547954,0.18705514504532,3.67734924041408,0.0603924322113844,0.180921649110842,0.000235670277640616,0.0357921686824075
chr20,15800777,0.980101483290366,0.513163243939445,0.466938239350921,0.1320095355977,3.53715538227419,0.0579797832055037,0.04948754494205,0.000404461636915268,0.0473685563622245
chr20,15803827,0.909308909617244,0.350780126528594,0.55852878308865,0.132844624807747,4.20437623198494,0.0387930306175991,0.0352584990853057,2.61803148035911e-05,0.0104350978334419
chr20,15803828,0.729659436572594,0.146064440667411,0.583594995905183,0.148429243448871,3.93180604000191,0.0290441787273483,0.0654605305398258,8.43100778227351e-05,0.0204746384710031
chr20,15804570,0.846765684041838,0.279655986329362,0.567109697712476,0.154073766688766,3.68076740057934,0.0306285761961992,0.0645689776672762,0.000232533056537553,0.0354939187627946
chr20,15804940,0.921399733862187,0.427990028576165,0.493409705286023,0.13151617645184,3.75170354398728,0.0687271216112383,0.0381590973546744,0.00017563707551723,0.0304162745651129
chr20,15807296,0.897234607476466,0.408661878393544,0.488572729082921,0.137940369937087,3.54191256196975,0.0297514609429122,0.0434495807296541,0.000397237126864173,0.0468956860341463
chr20,15816338,0.904686650657512,0.216777811920504,0.687908838737008,0.120164656879335,5.72471853706352,0.0361963743484563,0.0375998665464422,1.03605363566014e-08,6.55927966163493e-05
chr20,15816448,0.930688748656892,0.238392709058824,0.692296039598068,0.133493416087525,5.18599388560231,0.0346919510231462,0.0475190864535397,2.14865858610847e-07,0.000539113291733321
chr20,15817580,0.846913043812164,0.174706300874979,0.672206742937186,0.161648845781862,4.15843824733707,0.0365331378013335,0.0572421808559028,3.20430828916867e-05,0.011804082040508
chr20,15817581,0.931539965482665,0.347672301791889,0.583867663690776,0.126965774995336,4.59862245327311,0.0297287312426692,0.0425665469794853,4.25293709926609e-06,0.00350846690388365
chr20,15820289,0.933708015136903,0.419911932963657,0.513796082173246,0.145419808254368,3.53319185564125,0.0376707180262295,0.0553464566825747,0.000410574403010875,0.0477251545812394
chr20,15820411,0.79236737678316,0.289696057965129,0.502671318818031,0.137505965150051,3.65563281759814,0.0264681210843811,0.0435337251903137,0.000256548340237163,0.0372486297899327
chr20,15820429,0.923338872646444,0.343399266298642,0.579939606347803,0.119152020492449,4.86722427325147,0.0270963176150083,0.0363765622401165,1.13176570135586e-06,0.00160054599450863
chr20,15821646,0.946778876067049,0.473931265122602,0.472847610944447,0.131479986274726,3.59634667101681,0.0335502055676514,0.0446211962100247,0.000322717658687498,0.0419548155699216
chr20,15821663,0.939666596868312,0.402376016172684,0.537290580695627,0.146633469935234,3.66417422252192,0.0481755260299791,0.0571720182127998,0.000248137846157799,0.0367028298891183
chr20,15821876,0.878451086819232,0.317568534595038,0.560882552224194,0.140206430012168,4.00040534642753,0.0481007367221534,0.0400239852605095,6.32340763701612e-05,0.0175046893842349
chr20,15822965,0.989081026829581,0.455964179365418,0.533116847464163,0.131504662249049,4.05397678186134,0.0612957295052782,0.0443330886640691,5.03542163388639e-05,0.0153334784460786
chr20,15822970,0.913758888098773,0.382478327921227,0.531280560177546,0.139668116937072,3.80387859325774,0.0276533381065607,0.0455990124747951,0.000142448014236684,0.0272369304448428
chr20,15825584,0.900297425524221,0.301051028369769,0.599246397154452,0.138713641142545,4.32002499695509,0.0598062056653065,0.0421913653773099,1.56011527567694e-05,0.00777868904686145
chr20,15825764,0.93896712617571,0.311116608650539,0.627850517525171,0.136457607700723,4.60106642718056,0.0384766603134366,0.0443955495319729,4.20333341303091e-06,0.00348868984257029
chr20,15830540,0.951977685915057,0.530037429287493,0.421940256627564,0.116269847773858,3.62897401782299,0.0349622037130176,0.0359780945890511,0.000284549874981066,0.0393618651756075
chr20,15837789,0.731013186183892,0.146064440667411,0.584948745516481,0.141686968502169,4.12845833106753,0.0279959964312944,0.0654605305398258,3.65203603735281e-05,0.0127136621303415
chr20,15838654,0.857300774834365,0.332158521201403,0.525142253632962,0.138389928959143,3.79465657351411,0.0292130744588813,0.0389024393050502,0.000147847957901856,0.0278010808773447
chr20,15839368,0.820865388933155,0.294285867276271,0.526579521656884,0.146308902592625,3.59909419266895,0.0325318872260317,0.0411773528146607,0.00031932752004478,0.0417479569927725
chr20,15840229,0.866026363190662,0.304597194416626,0.561429168774036,0.140109035082727,4.00708754037554,0.029103284202869,0.0533924505703054,6.14720835253736e-05,0.0172168633605417
chr20,15840876,0.967115771061406,0.401447036116815,0.565668734944591,0.141047669283485,4.01047913672138,0.0561923284226758,0.0519591934064579,6.05956549525628e-05,0.017112238102029
chr20,15840878,0.967115771061406,0.464192822271326,0.50292294879008,0.131881561074381,3.81344400758519,0.0561923284226758,0.0363720769608957,0.000137043584799219,0.0267422429451186
chr20,15845189,0.987203773662875,0.425056727841664,0.562147045821211,0.11288605539735,4.97977401940832,0.060295412624292,0.0366942482225187,6.36585609796522e-07,0.00111806610901514
chr20,15847592,0.79627673866184,0.218833948941311,0.577442789720529,0.162119976622241,3.5618237909449,0.0440096228535233,0.0746220051486888,0.000368287541900319,0.044899413650556
chr20,15850793,0.985969409354947,0.563278848138893,0.422690561216054,0.119935458435392,3.5243168845163,0.059715883883953,0.0386078034250117,0.000424576160966543,0.048433867257261
chr20,15851558,0.989274393929513,0.404405478488462,0.584868915441051,0.128997407251636,4.53395868879865,0.0614061989153853,0.0562969457386899,5.78883558447339e-06,0.00424204001750614
chr20,15854279,0.962947820891091,0.483508700529252,0.479439120361838,0.119831455969106,4.00094546531626,0.0315134073972396,0.0411515187646407,6.30898979535615e-05,0.0174989457763524
chr20,15854299,0.932577690375874,0.372445072382526,0.560132617993348,0.140007376441289,4.00073647711151,0.0256520725544925,0.0670686316145662,6.31456479601732e-05,0.0175046893842349
chr20,15856496,0.983568156712021,0.503727759724308,0.479840396987713,0.122446469279991,3.9187769137752,0.0599173444935043,0.0391287501755099,8.89994399923369e-05,0.0209953843560432
chr20,15859991,0.98764500858936,0.367663604938517,0.619981403650843,0.129761431920977,4.77785575014617,0.0611396269628515,0.0556828864209629,1.77174406042897e-06,0.00207827756575828
chr20,15861661,0.933104711642323,0.355012170733809,0.578092540908514,0.132964087101455,4.34773444101048,0.0419202169373222,0.0452280725604761,1.37551007143572e-05,0.00718734373871845
chr20,15863417,0.978682531494343,0.526034654617096,0.452647876877247,0.126129820317168,3.58874591067371,0.0576057926170327,0.0388916006422244,0.000332272485460139,0.042597536052157
chr20,15863418,0.909308909617244,0.375422336771239,0.533886572846005,0.132329112006905,4.03453604992187,0.0387930306175991,0.0345758223654112,5.47102903728884e-05,0.0160842345457591
chr20,15866876,0.984135215671834,0.486629756908477,0.497505458763358,0.12447559506628,3.99681125041779,0.0590632936098897,0.044546531062246,6.42014507848671e-05,0.0175728269978297
chr20,15870401,0.978772631594453,0.504926742365651,0.473845889228803,0.12928427667763,3.66514708057142,0.0595918698039509,0.0401925226878837,0.000247196478518741,0.0366033647718634
chr20,15870408,0.979972702184543,0.320250181243853,0.659722520940689,0.12096875016842,5.45366071834406,0.0590092456054969,0.0436606084164543,4.93433072263266e-08,0.000190685174564862
chr20,15874483,0.930970267923145,0.331108475508862,0.599861792414282,0.127690882894545,4.697765250082,0.0361665637624472,0.0379012298875781,2.63023485585806e-06,0.0026668132430155
chr20,15875080,0.969541183373104,0.436423042153815,0.533118141219289,0.119587334026927,4.45798165463952,0.029618541816521,0.0412217981339476,8.27349807668004e-06,0.00531930555222609
chr20,15877196,0.858643694942911,0.354948772900887,0.503694922042023,0.129566120848362,3.88755114951324,0.0261661613006859,0.0369096647620263,0.000101260653981665,0.0226419654012687
chr20,15880082,0.987111831556756,0.484077443491775,0.503034388064981,0.126170028943263,3.98695627066227,0.0603500683972308,0.0411323265578546,6.69263549827216e-05,0.0179696377168923
chr20,15880241,0.930399909525713,0.42898874128436,0.501411168241353,0.13610944012059,3.68388238021634,0.037322342494492,0.0478887146744782,0.000229708268530568,0.0352604458839304
chr20,15882611,0.86684222440587,0.254825151721985,0.612017072683885,0.172331411416833,3.55139592748733,0.0397529196084836,0.062510192479112,0.000383193503857719,0.0460901876928186
chr20,15882772,0.899458985985383,0.377835670350942,0.521623315634441,0.121910768848101,4.27873042359675,0.0262012326982342,0.0373378880086821,1.87962341782116e-05,0.00861471357160051
chr20,15885119,0.9517264553535,0.5201314415995,0.431595013754,0.120972099370019,3.56772359909102,0.0456203123733768,0.0359786773883616,0.000360096058617419,0.0444179385689418
chr20,15886024,0.944561599527495,0.385693879314395,0.5588677202131,0.12987803554936,4.30301950479304,0.0397845659894164,0.0396962859226368,1.68486011192663e-05,0.008095876726512
chr20,15886072,0.981234026257903,0.408748635090939,0.572485391166965,0.117024959328414,4.89199393404929,0.0583496342508031,0.0368752009831158,9.9819521902427e-07,0.00149360314510047
chr20,15886118,0.952551590291192,0.38369763741469,0.568853952876502,0.118949076911787,4.78233179815565,0.0340174060357994,0.0391114021545117,1.73273360428768e-06,0.00205495608535882
chr20,15886119,0.984741986008106,0.41052484792761,0.574217138080497,0.121506071392895,4.72583082884592,0.0593378076275291,0.0426216605824876,2.29176386695029e-06,0.00244186318808355
chr20,15887206,0.932502017175493,0.459639521203611,0.472862495971881,0.129065663499463,3.66373583144248,0.0452656418146833,0.0374314912178692,0.000248563145048251,0.0367405842384362
chr20,15887530,0.935087697477609,0.295924676329243,0.639163021148366,0.132843705660117,4.81139108527787,0.0397821976698462,0.0564360939579193,1.49883405358835e-06,0.00190343228284187
chr20,15888450,0.8734060154794,0.29311398323264,0.58029203224676,0.146636973063899,3.95733777179026,0.0631757795665585,0.0493578567323276,7.57897259331749e-05,0.0193369636829353
chr20,15891352,0.95206837917747,0.508472737202851,0.443595641974619,0.124245260979108,3.57032242903182,0.0225358093013658,0.0494215439573601,0.000356542086397768,0.044151439670533
chr20,15891644,0.903697436216552,0.328030021700331,0.575667414516221,0.159649642611781,3.60581711990465,0.0892628889369827,0.0774410995484212,0.000311172230296987,0.0411421374175182
chr20,15891953,0.940873591278082,0.42898874128436,0.511884849993722,0.125881287675857,4.06640938811985,0.0239228417826108,0.0478887146744782,4.7743036227762e-05,0.0149085170787246
chr20,15892013,0.881877360280033,0.354537312616869,0.527340047663163,0.13853265260433,3.80661192685976,0.0708758357158507,0.0381621807293038,0.000140883548564956,0.02711438102512
chr20,15892323,0.907876398163935,0.414625102496952,0.493251295666983,0.130016820553162,3.79374986688973,0.0394915035075738,0.035815445213717,0.000148389160819733,0.0278501032792824
chr20,15894227,0.988098680131836,0.331662940325832,0.656435739806004,0.129689745093217,5.06158555045488,0.0610059274058829,0.0637182052930849,4.15784093085729e-07,0.000867108468405071
chr20,15894228,0.868496213528672,0.331564184714963,0.53693202881371,0.144975519587635,3.70360479024975,0.0318622062493393,0.0420040579772967,0.000212557318774807,0.0338008930401158
chr20,15894423,0.960795395269407,0.356637574223556,0.604157821045852,0.118054575326039,5.11761462338336,0.0335104909649526,0.0383379355634683,3.09424018847295e-07,0.000705334555698543
chr20,15894499,0.952551590291192,0.333234573035468,0.619317017255725,0.130647536775815,4.74036505042144,0.0340174060357994,0.0442493153235694,2.13333503243652e-06,0.0023277207583981
chr20,15894924,0.872052593995321,0.295729094994729,0.576323499000592,0.136514279463156,4.22170853676986,0.0473617321361399,0.0372656617300676,2.42457496126286e-05,0.0100211294885933
chr20,15895762,0.688546973310644,0.207652904671342,0.480894068639302,0.136550992984898,3.52171784420848,0.0256707760540136,0.0482225617772524,0.000428760227916072,0.0486053654576206
chr20,15895802,0.68634800662149,0.10489752310817,0.58145048351332,0.120017060102076,4.84473193243353,0.0278288020346243,0.0410257200635187,1.26782738062021e-06,0.00169189078007727
chr20,15898784,0.982157609600303,0.503897483823603,0.4782601257767,0.131497274045225,3.63703452599492,0.0587056760127516,0.0457343756660061,0.000275794975072597,0.038661570156495
chr20,15901414,0.933104711642323,0.251407656920685,0.681697054721638,0.177840422360228,3.83319520767227,0.0419202169373222,0.167710856004768,0.000126489498566209,0.0256306231132664
chr20,15904238,0.940896149970719,0.368517617498544,0.572378532472174,0.137094726250455,4.17505872127064,0.0357963609520626,0.0440846168829675,2.97909199090373e-05,0.0113032770599538
chr20,15904256,0.937530306480381,0.27408471657298,0.6634455899074,0.133528443634935,4.96857127850042,0.0366738347902558,0.0466777417067272,6.74480074722019e-07,0.0011584631461317
chr20,15911188,0.88841411109161,0.385493324940544,0.502920786151067,0.136737495350583,3.67800203493286,0.0372241957190237,0.0404309869822065,0.000235068084932099,0.0357306114089364
chr20,15911979,0.987111831556756,0.540596860386616,0.44651497117014,0.119719115662216,3.72968818471704,0.0603500683972308,0.0387897475036582,0.000191716876342018,0.0319314762695857
chr20,15914208,0.978338610888462,0.327547739621589,0.650790871266873,0.130239494605357,4.99687804562553,0.0577930597757692,0.0543820922676862,5.82658900245779e-07,0.00105395058504657
chr20,15914258,0.85264349956503,0.312663210710013,0.539980288855017,0.136430466074574,3.9579157382623,0.0360671480233482,0.0391865852113016,7.56066181013028e-05,0.0193083415311351
chr20,15916830,0.944310839646799,0.464925298682415,0.479385540964385,0.136409976381209,3.51429971386186,0.0377236617614155,0.0501068085423738,0.00044091502819552,0.0492641337105599
chr20,15916881,0.949700042819256,0.379660651252641,0.570039391566615,0.142097415510915,4.01160984889855,0.035777297731753,0.0568746281134472,6.03061047402461e-05,0.0170658753823868
chr20,15917043,0.986994376711131,0.262825664080361,0.72416871263077,0.110009409591116,6.58278882981347,0.0606767177230076,0.0413899460234555,4.61704693802655e-11,1.39657461791858e-06
chr20,15917044,0.848238643953023,0.298467461285024,0.549771182667998,0.152098138783593,3.61458192102021,0.0392386782598875,0.0489214023640029,0.000300832684072144,0.0404606594131443
chr20,15917080,0.986644995400828,0.484944734973205,0.501700260427624,0.123236784586989,4.07102686189844,0.0601943933619122,0.0399375675147639,4.68063510956244e-05,0.0147480094724146
chr20,15917081,0.943855030900921,0.434860860232436,0.508994170668485,0.140296405288765,3.62799153421534,0.0456606098975273,0.0449657022319047,0.000285634624571369,0.0394018020702113
chr20,15919501,0.783600278608789,0.17637618908617,0.607224089522619,0.12652260142151,4.79933294684363,0.0272046290644815,0.0456951762695385,1.59194956729208e-06,0.0019699218113736
chr20,15919688,0.931130427958787,0.338897567154321,0.592232860804466,0.131532645671515,4.5025541589385,0.0274448275871234,0.0524489188600814,6.71416374555403e-06,0.0047018990398491
chr20,15919690,0.906267359518334,0.382022272329094,0.52424508718924,0.146824787090583,3.57054893507734,0.0255080145622845,0.0679633269095243,0.000356233892196698,0.0441315028024009
chr20,15921400,0.916718456919809,0.347672301791889,0.56904615512792,0.136888539742762,4.15700361912882,0.0748711828030004,0.0425665469794853,3.2244888449756e-05,0.0118512690960769
chr20,15921661,0.9346421370062,0.486220160376794,0.448421976629406,0.121760625601248,3.68281597121501,0.0464585621917247,0.0382086679855553,0.000230671685353789,0.0353485367805254
chr20,15921807,0.990984357508796,0.575045746071065,0.415938611437731,0.113371731642015,3.66880354929312,0.0624124696080981,0.0371749208127917,0.000243688237662031,0.0363010799954502
chr20,15925737,0.956548372383782,0.452427204838518,0.504121167545265,0.137157256154282,3.67549761259588,0.0311182895312729,0.0618905010434465,0.000237386260929804,0.0359125375704164
chr20,15926074,0.88790756269858,0.319444446934312,0.568463115764268,0.13326065055791,4.26579874392281,0.03035282719419,0.0385593063344315,1.99188279619396e-05,0.00891872074241886
chr20,15926098,0.938135351124454,0.381199776020948,0.556935575103506,0.130132480438442,4.27975839104182,0.0355661004189968,0.0433179536675198,1.87096309478397e-05,0.00860723286736973
chr20,15926192,0.985410065289448,0.529193303863603,0.456216761425844,0.12691704340422,3.59460596614146,0.0595251825546896,0.0410656400266642,0.000324882897335586,0.0420561914756329
chr20,15935464,0.946087382216228,0.267951409041939,0.678135973174289,0.188934674124957,3.58926161285665,0.0352419488596156,0.194959763379067,0.000331615921909644,0.0425765930695499
chr20,15938605,0.782768871331057,0.280832753806395,0.501936117524662,0.140370911530622,3.57578441324837,0.0266737825944882,0.0483081506188714,0.000349179323094288,0.0436648984121499
chr20,15939830,0.907128157021731,0.375106359084787,0.532021797936944,0.144320180939675,3.68639918875466,0.0474637818430401,0.0434691250678026,0.000227449482325162,0.0350702018611549
chr20,15940386,0.985420008562486,0.413843516509093,0.571576492053392,0.143723771211149,3.97690992406309,0.0599739354505368,0.0745985939640579,6.98165958665645e-05,0.0184345377297059
chr20,15945056,0.959560254474219,0.451121954719244,0.508438299754975,0.135423919258456,3.7544202127589,0.0312000630153168,0.0554526409728185,0.000173743176583155,0.0302615482622769
chr20,15945982,0.881471920581972,0.233390292891861,0.64808162769011,0.147910230313146,4.38158757726247,0.0409757225694215,0.0406197779614406,1.17817668335792e-05,0.0066131907467476
chr20,15950937,0.935087697477609,0.371400358281431,0.563687339196177,0.145981209697138,3.8613691472049,0.0397821976698462,0.0611849789861178,0.000112753394762508,0.0239943098901357
chr20,15951716,0.896297596776851,0.371327022735699,0.524970574041151,0.140970371952416,3.72397807262901,0.0453199099209323,0.0358902358924423,0.00019610796642263,0.0323069628629944
chr20,15951809,0.978682531494343,0.491671697150381,0.487010834343963,0.128431961180463,3.79197537643804,0.0576057926170327,0.0442103454750905,0.000149453735716381,0.0279629868274266
chr20,15956082,0.983412481733038,0.36706642819346,0.616346053539578,0.147587666442628,4.17613523132145,0.0587807681892651,0.0824243539616259,2.9650359223781e-05,0.0112656467451874
chr20,15956093,0.984741986008106,0.370383538577003,0.614358447431104,0.145764009718794,4.2147471698694,0.0593378076275291,0.0825169376884684,2.50058160535769e-05,0.0101613850320837
